id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;fine_lavor;lunghezza;LONG_X_4326_CENTROID;LAT_Y_4326_CENTROID;Location
3410;"6248";VIA GIOTTO;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2020";"11";9.15600925174976;45.4699907531144;"(45.4699907531144, 9.156009251749763)"
3411;"6363";PIAZZA GIOVANNI AMENDOLA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2017";"9";9.15092638307306;45.4744403318014;"(45.47444033180144, 9.150926383073065)"
3412;"6380";VIA TIZIANO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"6";9.15594925582922;45.4707881674052;"(45.470788167405225, 9.155949255829219)"
3413;"6380";VIA TIZIANO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;corsia ciclabile;"2020";"6";9.15600361102292;45.4708255953278;"(45.47082559532777, 9.156003611022925)"
3414;"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"6";9.15550192799517;45.4706831090151;"(45.47068310901513, 9.155501927995168)"
3415;"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2020";"18";9.15563297208538;45.4706256249126;"(45.47062562491263, 9.155632972085382)"
3416;"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"6";9.15573752907074;45.4705455298417;"(45.470545529841665, 9.155737529070736)"
3417;"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2020";"17";9.15560016101322;45.4700113599887;"(45.470011359988696, 9.15560016101322)"
3418;"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"18";9.15538817200389;45.4700115290388;"(45.47001152903883, 9.155388172003889)"
3419;"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2020";"21";9.15517630093805;45.4700839225035;"(45.47008392250353, 9.155176300938049)"
3420;"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"5";9.1550635847657;45.4701690809775;"(45.470169080977534, 9.1550635847657)"
3421;"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2020";"11";9.15522296053028;45.4706645665827;"(45.47066456658274, 9.155222960530276)"
3422;"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"6";9.15532011641017;45.4706937228961;"(45.47069372289609, 9.155320116410167)"
3423;"6252";PIAZZA MICHELANGELO BUONARROTI;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"2020";"8";9.15541117392481;45.4706980141246;"(45.470698014124636, 9.155411173924815)"
3424;"6283";VIA RAFFAELLO SANZIO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"8";9.15481794484594;45.4699115658804;"(45.46991156588044, 9.154817944845938)"
3425;"6283";VIA RAFFAELLO SANZIO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;ordinanza lavori stradali;"2020";"12";9.15473843159939;45.4698418400668;"(45.46984184006676, 9.154738431599387)"
3426;"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"8";9.15495913725048;45.4708385855124;"(45.47083858551239, 9.154959137250476)"
3427;"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2020";"9";9.15488846710101;45.4708940708595;"(45.47089407085954, 9.154888467101014)"
3428;"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"9";9.15435720378171;45.4709971920467;"(45.47099719204674, 9.15435720378171)"
3429;"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2020";"68";9.1546899251722;45.470740603187;"(45.47074060318696, 9.154689925172203)"
3430;"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;parterre;monodirezionale - concorde;corsia ciclabile;"2020";"23";9.15349035509072;45.4719505362655;"(45.47195053626545, 9.153490355090723)"
3431;"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"13";9.15364826923654;45.4718307869088;"(45.471830786908775, 9.153648269236538)"
3432;"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2020";"177";9.15255375696249;45.4726545436179;"(45.47265454361786, 9.152553756962488)"
3433;"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"7";9.15335855820001;45.4720491556312;"(45.472049155631176, 9.153358558200015)"
3434;"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2020";"97";9.15389434566336;45.4713474805644;"(45.4713474805644, 9.153894345663362)"
3435;"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"11";9.15342120621697;45.4717044763969;"(45.47170447639692, 9.153421206216965)"
3436;"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2020";"102";9.1529296533176;45.4720797417672;"(45.47207974176717, 9.152929653317598)"
3437;"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"8";9.1524517682884;45.4724450081164;"(45.47244500811637, 9.152451768288396)"
3438;"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"2020";"94";9.15200644704682;45.4727820801358;"(45.472782080135815, 9.152006447046817)"
3439;"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"6";9.15152294340161;45.4731565736109;"(45.47315657361092, 9.151522943401615)"
3440;"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2020";"12";9.15088238547281;45.4737044665597;"(45.47370446655971, 9.150882385472809)"
3441;"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2020";"3";9.20510843122165;45.4746079823989;"(45.47460798239888, 9.205108431221655)"
3442;"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2020";"3";9.20517341266842;45.4746790771119;"(45.4746790771119, 9.205173412668419)"
3443;"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2020";"3";9.20526618062673;45.4745293447036;"(45.47452934470361, 9.205266180626726)"
3444;"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2020";"25";9.20557392414747;45.4746883672753;"(45.47468836727527, 9.205573924147467)"
3445;"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"9";9.20506766249721;45.4745650922687;"(45.47456509226874, 9.205067662497212)"
3446;"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"6";9.20514160784778;45.4746428018835;"(45.474642801883505, 9.205141607847784)"
3447;"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"25";9.20526351575942;45.4747881957107;"(45.474788195710694, 9.20526351575942)"
3448;"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"10";9.2052167584238;45.4744799500764;"(45.47447995007636, 9.205216758423797)"
3449;"2108";PIAZZA GUGLIELMO OBERDAN;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2020";"33";9.20539402196056;45.4746631532563;"(45.474663153256316, 9.205394021960558)"
3450;"2654";PIAZZA MONTE TITANO;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"2018";"66";9.23818213760457;45.4846383172957;"(45.48463831729571, 9.238182137604571)"
3451;"2665";VIA PIETRO ANDREA SACCARDO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"2018";"10";9.23884009521352;45.4821816114683;"(45.48218161146829, 9.238840095213515)"
3452;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"20";9.21763224631274;45.4864111432213;"(45.48641114322131, 9.217632246312743)"
3453;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"20";9.21732440244333;45.4866138367794;"(45.48661383677937, 9.217324402443328)"
3454;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"13";9.21716264296752;45.486708911013;"(45.48670891101297, 9.217162642967516)"
3455;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"31";9.21690719031203;45.4867254512923;"(45.48672545129229, 9.216907190312032)"
3456;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"20";9.21674564593437;45.4867700902468;"(45.486770090246836, 9.216745645934369)"
3457;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"18";9.21671492025689;45.4866031951246;"(45.48660319512463, 9.21671492025689)"
3458;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"32";9.21665610677039;45.4863825911179;"(45.48638259111786, 9.216656106770388)"
3459;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"13";9.21650914418885;45.4861127476377;"(45.48611274763772, 9.216509144188846)"
3460;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"11";9.21643412991112;45.4860159571621;"(45.486015957162095, 9.216434129911118)"
3461;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"24";9.21631471154052;45.4858820989476;"(45.48588209894761, 9.216314711540521)"
3462;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"23";9.21646636151605;45.485804344917;"(45.48580434491702, 9.216466361516053)"
3463;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"18";9.2166141940255;45.4859558413743;"(45.48595584137435, 9.216614194025496)"
3464;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"16";9.21671840802403;45.4860904264928;"(45.486090426492794, 9.216718408024029)"
3465;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"41";9.2168416817512;45.4863290133614;"(45.486329013361434, 9.216841681751198)"
3466;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"28";9.21696933080076;45.4867149010604;"(45.48671490106035, 9.216969330800758)"
3467;"2264";PIAZZALE LORETO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"38";9.21652295124311;45.486594522489;"(45.48659452248896, 9.216522951243112)"
3468;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"14";9.21627809681709;45.4864302486292;"(45.48643024862918, 9.216278096817089)"
3469;"2263";VIALE BRIANZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"51";9.21571317478733;45.486435824175;"(45.48643582417503, 9.215713174787329)"
3472;"2263";VIALE BRIANZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"15";9.21526562703133;45.4863328682327;"(45.48633286823268, 9.215265627031332)"
3473;"2263";VIALE BRIANZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"12";9.21555848791977;45.486201135622;"(45.48620113562197, 9.215558487919768)"
3474;"2263";VIALE BRIANZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"21";9.21573611703324;45.4861190699118;"(45.4861190699118, 9.215736117033241)"
3475;"2263";VIALE BRIANZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"14";9.21592103323932;45.4860327869392;"(45.48603278693918, 9.215921033239322)"
3476;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"16";9.21607986949583;45.4859604057956;"(45.48596040579562, 9.21607986949583)"
3477;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"15";9.21644263200847;45.4861701009979;"(45.486170100997924, 9.21644263200847)"
3478;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"22";9.21610497162825;45.4862643083054;"(45.48626430830538, 9.216104971628255)"
3479;"2264";PIAZZALE LORETO;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"13";9.21704613931312;45.4867863428948;"(45.486786342894824, 9.217046139313124)"
3480;"2258";VIA GIULIO E CORRADO VENINI;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z30;"2019";"163";9.21689244914961;45.4940858229128;"(45.494085822912794, 9.21689244914961)"
3481;"2291";VIA MARTIRI OSCURI;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - ZRES15;"2019";"147";9.21816977962026;45.494788356922;"(45.494788356922, 9.218169779620258)"
3482;"2292";VIA SPOLETO;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z30;"2019";"109";9.21636073907822;45.4953671496683;"(45.49536714966827, 9.216360739078223)"
3483;"1023";VIA ANCONA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - ZRES10;"0";"38";9.18750243588147;45.4738986738416;"(45.473898673841646, 9.187502435881473)"
3484;"1023";VIA ANCONA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - ZRES10;"0";"58";9.18676548010299;45.4738212945193;"(45.47382129451934, 9.186765480102993)"
3485;"1022";VIA DEI CAVALIERI DEL SANTO SEPOLCRO;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - ZRES10;"0";"103";9.18577541142771;45.47362653302;"(45.473626533019996, 9.185775411427715)"
3486;"1067";PIAZZA PAOLO VI;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - Z10;"0";"52";9.18482628840883;45.4734256486122;"(45.473425648612164, 9.18482628840883)"
3487;"2129";CORSO BUENOS AIRES;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"2020";"74";9.21568773553604;45.4852553291813;"(45.485255329181314, 9.215687735536038)"
3488;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"30";9.2198074256621;45.4961247502011;"(45.496124750201126, 9.219807425662102)"
3489;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"29";9.21961255600168;45.4961333221555;"(45.496133322155515, 9.219612556001684)"
3490;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"16";9.21974668657271;45.4959198933681;"(45.49591989336813, 9.219746686572712)"
3491;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"44";9.21951607184186;45.4958079970721;"(45.49580799707215, 9.219516071841865)"
3492;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"29";9.21943276957751;45.4949001673457;"(45.49490016734573, 9.219432769577505)"
3493;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"11";9.21938058520408;45.4947351927852;"(45.49473519278519, 9.219380585204078)"
3494;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"149";9.21895416767646;45.4939439857296;"(45.493943985729565, 9.218954167676465)"
3495;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"12";9.21916444693976;45.4946549246859;"(45.49465492468589, 9.219164446939764)"
3496;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"11";9.21920966283509;45.494148975779;"(45.49414897577901, 9.219209662835091)"
3497;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"110";9.21904613239942;45.4936143316397;"(45.49361433163971, 9.219046132399423)"
3498;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"2020";"22";9.21886870795995;45.4930333317714;"(45.49303333177142, 9.218868707959949)"
3499;"2274";VIALE MONZA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"2020";"17";9.21881582770958;45.4928634153101;"(45.49286341531015, 9.218815827709584)"
